374283391245545,-320.08,2018-02-13 04:13:52
5018527043158517947,-74.94,2018-02-01 02:39:31
6761897511310836,-15.83,2018-02-12 04:17:10
5602226573380328,859.40,2018-02-12 17:44:06
337941865367360,363.50,2018-02-10 08:49:11
6762374044640823,864.43,2018-02-06 17:04:05
374283920263894,115.07,2018-02-05 08:54:21
4913972300964697,-61.75,2018-02-12 05:50:36
3565851609452021,-941.80,2018-02-07 22:21:33
3586613004942021,-55.50,2018-02-02 05:20:34
50207449121425388,-647.97,2018-02-13 16:09:13
3530416775252365,-594.00,2018-02-02 04:46:58
3566358627761150,-184.80,2018-02-03 02:51:49
4026442911267215,-931.21,2018-02-01 16:29:18
560221933661826691,105.11,2018-02-05 05:34:26
5283377391370698,-455.91,2018-02-07 03:25:37
30185208743701,-782.61,2018-02-11 02:09:02
3562344769900248,233.42,2018-02-10 17:08:56
3538633295475241,73.50,2018-02-09 17:04:30
374288811857464,292.31,2018-02-11 14:02:44
30307380293145,391.56,2018-02-14 07:25:22
3532110876707157,219.68,2018-02-04 05:20:25
4903951047947928,777.17,2018-02-13 11:08:28
3567379967561538,-740.30,2018-02-06 23:26:37
5038057610595311,-938.69,2018-02-10 18:36:59
0604145151719788669,-660.66,2018-02-11 22:16:55
6761452504987541336,-445.08,2018-02-01 13:21:05
5893925179962819840,467.67,2018-02-15 10:34:19
3538426960176602,805.35,2018-02-06 02:15:39
374622336243018,-87.90,2018-02-08 02:42:23
3588189644182938,-805.34,2018-02-07 20:13:42
374288451553290,61.82,2018-02-11 08:08:39
5020729134279978993,185.44,2018-02-01 20:05:46
3540152003244480,-154.95,2018-02-13 09:21:00
490309335683595707,-327.57,2018-02-06 12:57:52
3586784404895166,822.80,2018-02-02 04:17:06
337941735861642,-333.72,2018-02-11 01:39:31
676378540381158878,783.16,2018-02-01 13:30:07
5524731495308195,-34.81,2018-02-11 16:07:47
30284522117252,-394.30,2018-02-13 04:06:08
3574775142463071,683.40,2018-02-05 05:28:29
5007668815717109,-410.73,2018-02-06 12:56:05
4041379017445,-332.67,2018-02-05 03:32:30
3548194957294832,942.12,2018-02-10 12:06:14
3562179263604254,725.48,2018-02-12 01:46:45
6384307986437863,-747.57,2018-02-09 00:20:41
372301384144384,-32.79,2018-02-13 15:35:02
4405966163742252,-810.05,2018-02-06 15:55:46
3562307546255590,19.82,2018-02-07 07:07:12
630483628425557962,-485.78,2018-02-10 10:47:17
6334948772746941836,-646.89,2018-02-13 15:13:51
3545727741678654,-502.68,2018-02-03 14:54:16
3582093871921206,226.72,2018-02-03 09:12:13
373853477854823,-993.46,2018-02-03 21:47:50
30382862960131,-93.60,2018-02-04 02:21:03
589397507371700557,-837.21,2018-02-14 05:14:00
201702480421930,802.37,2018-02-08 18:26:03
6771152895869741263,784.35,2018-02-15 05:27:40
4041370618969182,-337.76,2018-02-12 12:03:31
4026963669294127,575.96,2018-02-07 18:10:16
5602247842492892,520.13,2018-02-01 20:28:12
3542046581321512,837.55,2018-02-06 14:01:54
3585085723903496,-755.38,2018-02-09 02:47:19
